order_item_id,order_id,product_id,quantity,unit_price,discount_rate,subtotal
567,O000253,P0022,1,3078.64,0.0,3078.64
568,O000253,P0025,1,313.3,0.05,297.64
569,O000254,P0071,1,49.2,0.2,39.36
570,O000254,P0034,3,298.41,0.05,850.47
571,O000255,P0054,1,56.71,0.1,51.04
572,O000255,P0087,4,184.5,0.1,664.2
573,O000255,P0016,2,3513.7,0.0,7027.4
574,O000255,P0020,1,2275.0,0.0,2275.0
575,O000256,P0015,2,1478.56,0.0,2957.12
576,O000256,P0032,4,122.76,0.0,491.04
577,O000257,P0063,2,122.44,0.0,244.88
578,O000258,P0043,1,943.3,0.0,943.3
579,O000258,P0080,4,123.75,0.0,495.0
580,O000259,P0073,2,72.17,0.05,137.12
581,O000259,P0020,1,2376.22,0.1,2138.6
582,O000259,P0087,1,206.7,0.0,206.7
583,O000259,P0058,5,106.21,0.05,504.5
584,O000260,P0080,3,123.88,0.05,353.06
585,O000260,P0020,2,2596.15,0.0,5192.3
586,O000260,P0012,4,116.13,0.15,394.84
587,O000260,P0039,3,738.1,0.1,1992.87
588,O000261,P0012,5,119.82,0.0,599.1
589,O000261,P0055,3,790.96,0.05,2254.24
590,O000262,P0054,4,63.02,0.0,252.08
591,O000262,P0020,2,2327.66,0.1,4189.79
592,O000262,P0032,5,127.3,0.0,636.5
593,O000263,P0055,3,734.71,0.0,2204.13
594,O000264,P0050,3,302.38,0.1,816.43
595,O000265,P0013,1,1440.34,0.0,1440.34
596,O000265,P0084,1,514.11,0.0,514.11
597,O000265,P0054,5,63.19,0.2,252.76
598,O000266,P0008,1,2342.57,0.0,2342.57
599,O000266,P0054,2,61.2,0.0,122.4
600,O000266,P0032,4,125.98,0.0,503.92
601,O000267,P0008,2,2390.71,0.0,4781.42
602,O000267,P0039,1,669.96,0.0,669.96
603,O000267,P0055,2,810.34,0.0,1620.68
604,O000267,P0054,4,57.64,0.0,230.56
605,O000268,P0008,2,2452.45,0.0,4904.9
606,O000268,P0073,3,68.72,0.0,206.16
607,O000268,P0056,2,828.95,0.0,1657.9
608,O000269,P0054,1,62.74,0.1,56.47
609,O000269,P0077,1,308.08,0.0,308.08
610,O000269,P0087,2,195.18,0.0,390.36
611,O000270,P0053,4,64.79,0.0,259.16
612,O000270,P0071,5,49.32,0.05,234.27
613,O000270,P0020,1,2308.25,0.05,2192.84
614,O000270,P0084,3,496.77,0.05,1415.79
615,O000271,P0039,1,755.43,0.1,679.89
616,O000271,P0008,2,2452.99,0.15,4170.08
617,O000271,P0034,1,326.22,0.0,326.22
618,O000271,P0055,2,751.75,0.1,1353.15
619,O000272,P0039,3,654.26,0.1,1766.5
620,O000272,P0054,3,65.16,0.0,195.48
621,O000272,P0080,2,125.39,0.1,225.7
622,O000274,P0080,1,120.65,0.0,120.65
623,O000275,P0003,2,4619.37,0.15,7852.93
624,O000275,P0084,1,524.45,0.0,524.45
625,O000276,P0028,2,2821.65,0.0,5643.3
626,O000276,P0008,2,2277.64,0.0,4555.28
627,O000276,P0020,2,2414.81,0.2,3863.7
628,O000277,P0032,3,125.1,0.05,356.54
629,O000277,P0053,1,71.23,0.2,56.98
630,O000277,P0074,4,75.93,0.2,242.98
631,O000278,P0080,4,130.02,0.0,520.08
632,O000278,P0053,2,70.99,0.05,134.88
633,O000278,P0012,3,120.94,0.0,362.82
634,O000279,P0087,5,180.36,0.0,901.8
635,O000279,P0053,3,68.14,0.1,183.98
636,O000279,P0058,2,110.93,0.05,210.77
637,O000279,P0084,2,453.26,0.0,906.52
638,O000280,P0007,2,2328.55,0.15,3958.54
639,O000280,P0056,1,934.6,0.0,934.6
640,O000280,P0048,5,96.29,0.05,457.38
641,O000281,P0013,3,1485.2,0.05,4232.82
642,O000282,P0080,3,130.88,0.0,392.64
643,O000282,P0084,2,457.32,0.0,914.64
644,O000282,P0016,2,3339.75,0.0,6679.5
645,O000282,P0008,2,2359.48,0.0,4718.96
646,O000283,P0087,5,188.83,0.0,944.15
647,O000283,P0025,1,312.48,0.0,312.48
648,O000283,P0077,2,304.94,0.1,548.89
649,O000284,P0065,5,100.39,0.1,451.76
650,O000284,P0044,3,1028.66,0.05,2931.68
651,O000285,P0021,2,2757.8,0.0,5515.6
652,O000285,P0053,4,63.85,0.1,229.86
653,O000285,P0087,2,195.36,0.15,332.11
654,O000286,P0054,1,60.76,0.0,60.76
655,O000287,P0080,5,116.5,0.0,582.5
656,O000287,P0002,2,4435.4,0.0,8870.8
657,O000287,P0087,1,206.1,0.1,185.49
658,O000287,P0058,1,104.2,0.0,104.2
659,O000288,P0030,2,2396.7,0.15,4074.39
660,O000288,P0050,1,289.76,0.0,289.76
661,O000289,P0058,5,99.88,0.0,499.4
662,O000290,P0020,1,2296.61,0.1,2066.95
663,O000290,P0071,4,53.2,0.0,212.8
664,O000290,P0008,1,2527.92,0.1,2275.13
665,O000290,P0030,2,2476.13,0.2,3961.81
666,O000291,P0047,3,92.36,0.05,263.23
667,O000291,P0080,3,126.85,0.0,380.55
668,O000291,P0041,2,436.18,0.0,872.36
669,O000291,P0015,1,1326.51,0.0,1326.51
670,O000293,P0071,5,50.33,0.0,251.65
671,O000293,P0032,5,110.25,0.1,496.12
672,O000293,P0012,2,118.11,0.1,212.6
673,O000294,P0043,3,1013.44,0.15,2584.27
674,O000294,P0020,2,2294.57,0.1,4130.23
675,O000295,P0050,1,297.3,0.2,237.84
676,O000295,P0039,3,670.44,0.0,2011.32
677,O000295,P0016,2,3201.42,0.05,6082.7
678,O000295,P0047,3,87.33,0.0,261.99
679,O000296,P0012,3,121.84,0.1,328.97
680,O000296,P0020,1,2340.93,0.0,2340.93
681,O000297,P0032,3,111.36,0.1,300.67
682,O000297,P0039,1,735.85,0.1,662.26
683,O000297,P0054,2,64.37,0.15,109.43
684,O000297,P0034,1,322.57,0.0,322.57
685,O000298,P0087,2,191.82,0.0,383.64
686,O000298,P0045,2,967.37,0.0,1934.74
687,O000298,P0071,4,56.7,0.1,204.12
688,O000298,P0023,2,2861.25,0.0,5722.5
689,O000299,P0028,1,2755.27,0.0,2755.27
690,O000299,P0087,1,193.02,0.1,173.72
691,O000299,P0053,1,63.15,0.0,63.15
692,O000299,P0084,1,492.81,0.05,468.17
693,O000300,P0071,5,53.43,0.0,267.15
694,O000300,P0054,4,63.93,0.0,255.72
695,O000301,P0025,3,312.76,0.05,891.37
696,O000301,P0084,3,478.84,0.1,1292.87
697,O000302,P0044,3,998.59,0.05,2845.98
698,O000302,P0034,3,311.63,0.1,841.4
699,O000302,P0012,1,124.66,0.0,124.66
700,O000302,P0053,2,68.04,0.1,122.47
701,O000303,P0020,1,2351.87,0.0,2351.87
702,O000303,P0084,3,501.68,0.0,1505.04
703,O000303,P0012,2,129.31,0.0,258.62
704,O000303,P0087,4,203.69,0.05,774.02
705,O000304,P0039,2,725.91,0.2,1161.46
706,O000305,P0015,1,1367.43,0.2,1093.94
707,O000305,P0055,3,756.87,0.0,2270.61
708,O000305,P0087,2,194.08,0.0,388.16
709,O000305,P0044,1,1008.57,0.0,1008.57
710,O000306,P0039,1,756.19,0.0,756.19
711,O000306,P0023,1,3053.15,0.0,3053.15
712,O000307,P0050,1,317.65,0.1,285.88
713,O000307,P0020,1,2586.99,0.05,2457.64
714,O000307,P0054,5,57.4,0.0,287.0
715,O000307,P0012,3,129.66,0.1,350.08
716,O000308,P0020,2,2272.05,0.2,3635.28
717,O000309,P0020,2,2535.61,0.1,4564.1
718,O000310,P0054,3,61.21,0.0,183.63
719,O000310,P0020,2,2511.7,0.1,4521.06
720,O000310,P0084,2,462.85,0.0,925.7
721,O000310,P0045,1,1092.75,0.05,1038.11
722,O000311,P0005,3,433.6,0.05,1235.76
723,O000311,P0037,2,676.69,0.0,1353.38
724,O000311,P0058,1,104.03,0.2,83.22
725,O000311,P0032,1,115.34,0.0,115.34
726,O000312,P0020,1,2335.82,0.0,2335.82
727,O000312,P0044,1,949.33,0.05,901.86
728,O000312,P0041,1,439.97,0.1,395.97
729,O000312,P0039,1,718.93,0.15,611.09
730,O000313,P0003,1,4328.2,0.0,4328.2
731,O000313,P0044,3,976.87,0.0,2930.61
732,O000313,P0020,2,2384.33,0.1,4291.79
733,O000314,P0045,1,1056.1,0.0,1056.1
734,O000314,P0087,3,198.85,0.05,566.72
735,O000314,P0005,3,378.07,0.0,1134.21
736,O000314,P0054,2,56.76,0.0,113.52
737,O000315,P0009,2,2250.33,0.15,3825.56
738,O000316,P0016,2,3295.84,0.0,6591.68
739,O000317,P0030,1,2250.49,0.1,2025.44
740,O000318,P0084,3,493.71,0.0,1481.13
741,O000318,P0005,1,402.07,0.0,402.07
742,O000318,P0047,4,83.73,0.0,334.92
743,O000320,P0008,2,2429.6,0.05,4616.24
744,O000320,P0012,3,116.42,0.15,296.87
745,O000320,P0053,1,63.08,0.0,63.08
746,O000320,P0087,5,195.68,0.15,831.64
747,O000321,P0034,2,318.89,0.1,574.0
748,O000321,P0037,1,691.42,0.1,622.28
749,O000321,P0084,1,459.36,0.0,459.36
750,O000322,P0050,3,283.26,0.1,764.8
751,O000322,P0047,2,88.66,0.0,177.32
752,O000322,P0021,1,2562.1,0.1,2305.89
753,O000323,P0032,1,117.13,0.0,117.13
754,O000323,P0058,1,109.13,0.0,109.13
755,O000323,P0005,1,391.53,0.15,332.8
756,O000323,P0084,1,501.25,0.2,401.0
757,O000324,P0016,2,3535.03,0.0,7070.06
758,O000324,P0008,1,2266.17,0.05,2152.86
759,O000324,P0071,5,50.67,0.1,228.02
760,O000325,P0020,1,2369.44,0.0,2369.44
761,O000325,P0063,3,117.34,0.0,352.02
762,O000326,P0032,5,112.29,0.15,477.23
763,O000326,P0020,1,2513.34,0.0,2513.34
764,O000327,P0080,1,117.91,0.0,117.91
765,O000328,P0005,3,421.95,0.15,1075.97
766,O000328,P0086,3,192.33,0.0,576.99
767,O000328,P0054,5,61.39,0.05,291.6
768,O000328,P0084,1,527.42,0.1,474.68
769,O000329,P0084,1,520.8,0.0,520.8
770,O000329,P0080,2,127.88,0.0,255.76
771,O000329,P0020,2,2512.83,0.0,5025.66
772,O000330,P0054,3,56.72,0.0,170.16
773,O000331,P0013,1,1417.6,0.05,1346.72
774,O000332,P0067,1,262.64,0.0,262.64
775,O000333,P0032,1,111.44,0.0,111.44
776,O000333,P0054,4,61.11,0.0,244.44
777,O000334,P0054,4,65.05,0.1,234.18
778,O000334,P0032,2,112.8,0.1,203.04
779,O000334,P0080,2,112.79,0.1,203.02
780,O000334,P0084,1,477.43,0.15,405.82
781,O000335,P0054,3,57.99,0.15,147.87
782,O000335,P0067,1,254.12,0.0,254.12
783,O000335,P0080,2,125.87,0.0,251.74
784,O000335,P0016,2,3514.61,0.0,7029.22
785,O000336,P0013,2,1421.32,0.2,2274.11
786,O000336,P0020,1,2519.89,0.0,2519.89
787,O000336,P0005,3,393.54,0.0,1180.62
788,O000336,P0025,3,279.9,0.05,797.71
789,O000337,P0020,1,2451.15,0.15,2083.48
790,O000337,P0032,1,121.5,0.15,103.28
791,O000337,P0077,2,294.7,0.0,589.4
792,O000337,P0080,5,130.1,0.0,650.5
793,O000338,P0039,2,709.86,0.1,1277.75
794,O000339,P0080,5,126.64,0.0,633.2
795,O000339,P0008,1,2539.2,0.0,2539.2
796,O000339,P0020,1,2395.46,0.0,2395.46
797,O000339,P0084,3,488.92,0.0,1466.76
798,O000340,P0018,1,3847.41,0.05,3655.04
799,O000341,P0032,4,110.53,0.0,442.12
800,O000341,P0047,1,84.12,0.0,84.12
801,O000342,P0084,3,487.71,0.1,1316.82
802,O000342,P0054,3,61.46,0.1,165.94
803,O000342,P0015,1,1435.06,0.0,1435.06
804,O000342,P0039,2,739.12,0.05,1404.33
805,O000343,P0032,2,114.11,0.0,228.22
806,O000343,P0077,2,281.29,0.05,534.45
807,O000343,P0054,1,57.11,0.0,57.11
808,O000343,P0086,5,200.68,0.2,802.72
809,O000344,P0057,1,886.05,0.0,886.05
810,O000345,P0074,1,72.88,0.0,72.88
811,O000345,P0005,2,385.65,0.05,732.73
812,O000345,P0065,5,93.25,0.0,466.25
813,O000346,P0080,1,113.34,0.0,113.34
814,O000346,P0039,3,753.93,0.0,2261.79
815,O000347,P0073,2,67.28,0.05,127.83
816,O000348,P0080,1,121.52,0.0,121.52
817,O000348,P0050,3,291.69,0.2,700.06
818,O000349,P0022,1,3101.28,0.0,3101.28
819,O000349,P0020,1,2338.58,0.0,2338.58
820,O000350,P0016,2,3119.71,0.1,5615.48
821,O000351,P0032,3,120.57,0.0,361.71
822,O000351,P0045,3,1082.71,0.0,3248.13
823,O000352,P0020,2,2304.69,0.0,4609.38
824,O000352,P0043,2,1009.01,0.05,1917.12
825,O000352,P0013,3,1331.37,0.0,3994.11
826,O000352,P0039,3,701.16,0.0,2103.48
827,O000353,P0022,1,3216.31,0.05,3055.49
828,O000353,P0013,2,1376.27,0.1,2477.29
829,O000353,P0047,4,83.3,0.05,316.54
830,O000354,P0020,2,2627.68,0.05,4992.59
831,O000354,P0011,5,130.27,0.0,651.35
832,O000354,P0054,1,62.16,0.15,52.84
833,O000354,P0038,3,623.23,0.0,1869.69
834,O000355,P0080,5,118.59,0.0,592.95
835,O000355,P0012,2,116.31,0.0,232.62
836,O000355,P0058,3,107.56,0.0,322.68
837,O000356,P0008,1,2302.77,0.0,2302.77
838,O000356,P0077,3,300.96,0.05,857.74
839,O000356,P0012,5,120.9,0.0,604.5
840,O000357,P0008,1,2308.42,0.1,2077.58
841,O000357,P0015,3,1459.93,0.0,4379.79
842,O000357,P0064,2,96.75,0.0,193.5
843,O000358,P0003,2,4742.38,0.0,9484.76
844,O000358,P0013,1,1407.75,0.2,1126.2
845,O000358,P0077,2,302.22,0.0,604.44
846,O000358,P0054,2,58.93,0.0,117.86
847,O000359,P0016,2,3197.11,0.0,6394.22
848,O000359,P0026,1,288.42,0.0,288.42
849,O000360,P0039,1,667.69,0.05,634.31
850,O000360,P0023,2,3070.22,0.0,6140.44
851,O000361,P0013,3,1506.6,0.05,4293.81
852,O000361,P0084,3,524.64,0.0,1573.92
853,O000362,P0080,3,122.89,0.0,368.67
854,O000362,P0073,3,72.37,0.1,195.4
855,O000362,P0039,3,727.47,0.15,1855.05
856,O000362,P0045,3,1102.63,0.05,3142.5
857,O000363,P0045,1,1099.9,0.05,1044.9
858,O000363,P0084,1,507.3,0.2,405.84
859,O000363,P0012,5,132.07,0.05,627.33
860,O000363,P0067,3,264.58,0.1,714.37
861,O000364,P0054,5,60.17,0.0,300.85
862,O000364,P0059,5,102.47,0.0,512.35
863,O000364,P0008,2,2409.64,0.0,4819.28
864,O000365,P0008,2,2184.41,0.0,4368.82
865,O000365,P0039,3,763.16,0.0,2289.48
866,O000365,P0080,3,118.95,0.1,321.17
867,O000365,P0032,3,127.81,0.0,383.43
868,O000366,P0012,5,125.22,0.0,626.1
869,O000366,P0056,2,922.34,0.0,1844.68
870,O000366,P0023,2,2997.65,0.05,5695.54
871,O000366,P0011,1,133.57,0.05,126.89
872,O000367,P0045,2,1060.11,0.05,2014.21
873,O000367,P0054,5,65.66,0.0,328.3
874,O000367,P0037,1,701.47,0.15,596.25
875,O000368,P0050,2,316.92,0.0,633.84
876,O000368,P0080,1,115.35,0.0,115.35
877,O000368,P0084,1,511.32,0.0,511.32
878,O000368,P0016,1,3385.55,0.0,3385.55
879,O000369,P0086,4,195.77,0.15,665.62
880,O000370,P0032,5,116.18,0.15,493.77
881,O000370,P0020,2,2430.42,0.0,4860.84
882,O000371,P0020,2,2350.8,0.05,4466.52
883,O000371,P0084,3,504.47,0.0,1513.41
884,O000372,P0084,3,516.47,0.05,1471.94
885,O000372,P0071,3,56.29,0.0,168.87
886,O000372,P0048,5,105.16,0.0,525.8
887,O000372,P0054,5,56.96,0.0,284.8
888,O000373,P0025,2,303.18,0.05,576.04
889,O000373,P0084,2,455.41,0.0,910.82
890,O000373,P0087,3,185.15,0.05,527.68
891,O000373,P0046,4,108.54,0.1,390.74
892,O000374,P0020,2,2627.63,0.15,4466.97
893,O000374,P0039,3,723.24,0.0,2169.72
894,O000374,P0008,2,2329.45,0.0,4658.9
895,O000374,P0012,5,129.17,0.0,645.85
896,O000375,P0032,5,110.23,0.0,551.15
897,O000375,P0003,2,4548.03,0.0,9096.06
898,O000375,P0020,2,2546.64,0.0,5093.28
899,O000375,P0012,1,126.56,0.0,126.56
900,O000376,P0020,2,2461.73,0.05,4677.29
901,O000376,P0080,2,130.37,0.05,247.7
902,O000376,P0067,3,262.54,0.0,787.62
903,O000376,P0087,1,180.89,0.05,171.85
904,O000377,P0080,5,124.33,0.0,621.65
905,O000378,P0055,2,743.4,0.1,1338.12
906,O000379,P0005,3,374.3,0.0,1122.9
907,O000380,P0020,2,2403.08,0.1,4325.54
908,O000380,P0031,3,122.72,0.0,368.16
909,O000380,P0087,3,204.65,0.0,613.95
910,O000381,P0054,1,64.02,0.05,60.82
911,O000381,P0003,1,4753.01,0.0,4753.01
912,O000381,P0044,3,960.95,0.0,2882.85
913,O000382,P0039,1,730.29,0.1,657.26
914,O000382,P0028,2,2747.35,0.0,5494.7
915,O000383,P0054,5,63.86,0.15,271.41
916,O000384,P0050,3,281.95,0.0,845.85
917,O000384,P0041,2,446.35,0.05,848.06
918,O000384,P0048,2,106.08,0.0,212.16
919,O000384,P0080,3,118.37,0.05,337.35
920,O000385,P0020,1,2254.5,0.05,2141.78
921,O000385,P0013,2,1518.44,0.0,3036.88
922,O000386,P0080,3,132.14,0.0,396.42
923,O000386,P0073,5,69.96,0.0,349.8
924,O000386,P0016,1,3365.89,0.05,3197.6
925,O000386,P0039,2,680.0,0.0,1360.0
926,O000387,P0073,1,65.72,0.15,55.86
927,O000387,P0077,1,280.72,0.0,280.72
928,O000388,P0030,1,2179.45,0.0,2179.45
929,O000388,P0071,5,51.51,0.1,231.8
930,O000389,P0002,2,3904.23,0.05,7418.04
931,O000389,P0039,1,687.09,0.0,687.09
932,O000389,P0080,2,125.16,0.05,237.8
933,O000390,P0034,3,312.03,0.0,936.09
934,O000390,P0053,5,69.43,0.15,295.08
935,O000390,P0084,3,479.54,0.0,1438.62
936,O000391,P0087,3,180.19,0.1,486.51
937,O000392,P0058,1,111.87,0.05,106.28
938,O000392,P0080,2,122.3,0.0,244.6
939,O000392,P0020,1,2362.05,0.1,2125.85
940,O000392,P0030,1,2376.96,0.1,2139.26
941,O000393,P0020,1,2393.8,0.0,2393.8
942,O000394,P0059,4,99.9,0.0,399.6
943,O000395,P0087,4,188.06,0.05,714.63
944,O000396,P0050,1,302.59,0.0,302.59
945,O000396,P0052,4,56.11,0.0,224.44
946,O000397,P0039,1,664.79,0.05,631.55
947,O000397,P0079,1,140.41,0.0,140.41
948,O000397,P0034,1,325.75,0.0,325.75
949,O000397,P0008,1,2503.19,0.0,2503.19
950,O000398,P0020,1,2584.81,0.0,2584.81
951,O000398,P0013,3,1421.72,0.15,3625.39
952,O000398,P0034,1,328.12,0.0,328.12
953,O000398,P0002,2,3991.93,0.05,7584.67
954,O000399,P0071,3,56.18,0.15,143.26
955,O000399,P0084,1,494.96,0.1,445.46
956,O000399,P0039,1,741.62,0.05,704.54
957,O000399,P0054,4,62.82,0.0,251.28
958,O000400,P0039,1,652.53,0.0,652.53
959,O000400,P0073,3,75.41,0.0,226.23
960,O000400,P0008,2,2441.08,0.05,4638.05
961,O000401,P0033,1,107.22,0.2,85.78
962,O000401,P0013,3,1347.09,0.0,4041.27
963,O000401,P0032,3,110.5,0.0,331.5
964,O000401,P0020,1,2331.56,0.0,2331.56
965,O000402,P0055,1,722.32,0.0,722.32
966,O000403,P0012,4,125.7,0.1,452.52
967,O000403,P0032,5,120.32,0.1,541.44
968,O000403,P0016,1,3241.77,0.0,3241.77
969,O000403,P0020,1,2605.38,0.1,2344.84
970,O000404,P0084,1,472.83,0.05,449.19
971,O000404,P0045,2,1079.75,0.15,1835.58
972,O000404,P0039,2,736.71,0.0,1473.42
973,O000405,P0045,1,968.08,0.05,919.68
974,O000406,P0020,1,2466.38,0.0,2466.38
975,O000406,P0008,1,2230.7,0.1,2007.63
976,O000406,P0080,2,118.66,0.0,237.32
977,O000407,P0020,1,2527.62,0.0,2527.62
978,O000407,P0039,1,700.72,0.0,700.72
979,O000407,P0080,0,118.26,0.0,236.52
980,O000408,P0020,1,2568.19,0.05,2439.78
981,O000408,P0039,1,709.36,0.0,709.36
982,O000410,P0002,1,3908.97,0.05,3713.52
983,O000411,P0020,2,2312.15,0.2,3699.44
984,O000411,P0053,5,65.39,0.2,261.56
985,O000411,P0054,1,65.38,0.2,52.3
986,O000412,P0021,1,2614.64,0.0,2614.64
987,O000413,P0021,2,2682.18,0.1,4827.92
988,O000414,P0080,1,114.59,0.05,108.86
989,O000414,P0058,2,113.71,0.0,227.42
990,O000414,P0059,1,112.27,0.0,112.27
991,O000414,P0064,1,101.35,0.05,96.28
992,O000415,P0050,1,312.15,0.0,312.15
993,O000416,P0040,2,459.94,0.1,827.89
994,O000416,P0049,2,308.4,0.1,555.12
995,O000416,P0005,2,432.46,0.1,778.43
996,O000416,P0084,3,461.28,0.0,1383.84
997,O000417,P0058,5,99.85,0.0,499.25
998,O000418,P0039,1,706.17,0.0,706.17
999,O000418,P0058,4,110.97,0.0,443.88
1000,O000418,P0049,2,277.97,0.0,555.94
1001,O000418,P0077,2,290.34,0.0,580.68
1002,O000419,P0054,5,64.15,0.0,320.75
1003,O000419,P0039,1,680.33,0.0,680.33
1004,O000420,P0054,2,61.93,0.0,123.86
1005,O000422,P0073,1,73.78,0.0,73.78
1006,O000422,P0003,1,4543.05,0.15,3861.59
1007,O000422,P0058,4,115.07,0.05,437.27
1008,O000422,P0045,1,1093.57,0.0,1093.57
1009,O000423,P0045,3,1015.62,0.0,3046.86
1010,O000423,P0020,2,2239.61,0.0,4479.22
1011,O000423,P0039,1,714.07,0.0,714.07
1012,O000423,P0084,1,512.36,0.0,512.36
1013,O000424,P0020,2,2492.08,0.2,3987.33
1014,O000424,P0039,3,727.27,0.0,2181.81
1015,O000424,P0054,3,56.04,0.0,168.12
1016,O000424,P0005,2,376.35,0.0,752.7
1017,O000425,P0037,1,702.6,0.0,702.6
1018,O000426,P0084,2,515.07,0.1,927.13
1019,O000426,P0045,3,982.39,0.0,2947.17
1020,O000427,P0005,2,376.51,0.1,677.72
1021,O000427,P0020,2,2414.21,0.05,4587.0
1022,O000428,P0074,1,77.37,0.0,77.37
1023,O000428,P0008,2,2283.77,0.0,4567.54
1024,O000428,P0045,2,945.97,0.0,1891.94
1025,O000428,P0009,1,2223.54,0.0,2223.54
1026,O000429,P0045,3,1066.09,0.0,3198.27
1027,O000430,P0087,3,198.66,0.2,476.78
1028,O000431,P0071,2,50.87,0.05,96.65
1029,O000431,P0032,5,124.22,0.0,621.1
1030,O000432,P0039,3,749.93,0.0,2249.79
1031,O000433,P0045,3,1013.84,0.0,3041.52
1032,O000434,P0021,1,2613.02,0.05,2482.37
1033,O000434,P0037,3,765.69,0.0,2297.07
1034,O000435,P0057,1,893.02,0.0,893.02
1035,O000436,P0005,3,415.35,0.15,1059.14
1036,O000436,P0039,3,673.46,0.05,1919.36
1037,O000436,P0084,3,488.65,0.05,1392.65
1038,O000436,P0032,1,112.92,0.2,90.34
1039,O000437,P0039,2,727.91,0.05,1383.03
1040,O000437,P0080,2,127.35,0.05,241.96
1041,O000437,P0084,1,477.19,0.2,381.75
1042,O000438,P0062,3,131.47,0.0,394.41
1043,O000440,P0054,3,60.29,0.0,180.87
1044,O000440,P0089,3,726.45,0.0,2179.35
1045,O000440,P0013,1,1409.47,0.0,1409.47
1046,O000440,P0057,1,978.21,0.05,929.3
1047,O000441,P0084,1,489.17,0.05,464.71
1048,O000442,P0015,3,1451.78,0.0,4355.34
1049,O000442,P0013,1,1333.73,0.0,1333.73
1050,O000442,P0043,2,952.35,0.0,1904.7
1051,O000443,P0054,2,62.45,0.1,112.41
1052,O000443,P0065,4,91.93,0.2,294.18
1053,O000443,P0018,2,3466.83,0.15,5893.61
1054,O000444,P0053,3,64.42,0.0,193.26
1055,O000444,P0014,3,1397.07,0.0,4191.21
1056,O000444,P0080,1,117.28,0.0,117.28
1057,O000445,P0008,1,2316.86,0.0,2316.86
1058,O000445,P0020,2,2300.81,0.05,4371.54
1059,O000446,P0054,3,63.17,0.2,151.61
1060,O000446,P0005,3,416.71,0.0,1250.13
1061,O000447,P0039,1,736.57,0.0,736.57
1062,O000447,P0013,1,1540.8,0.2,1232.64
1063,O000447,P0071,1,56.27,0.0,56.27
1064,O000447,P0067,1,250.59,0.0,250.59
1065,O000448,P0061,2,134.51,0.0,269.02
1066,O000448,P0045,1,985.39,0.0,985.39
1067,O000448,P0054,1,63.41,0.0,63.41
1068,O000449,P0039,2,747.98,0.0,1495.96
1069,O000449,P0080,3,117.46,0.2,281.9
1070,O000450,P0045,1,1084.91,0.0,1084.91
1071,O000450,P0002,1,4379.6,0.05,4160.62
1072,O000451,P0077,2,308.09,0.1,554.56
1073,O000451,P0063,4,107.0,0.2,342.4
1074,O000451,P0053,5,66.13,0.0,330.65
1075,O000451,P0008,2,2476.73,0.0,4953.46
1076,O000453,P0028,1,2723.36,0.15,2314.86
1077,O000453,P0039,1,759.13,0.0,759.13
1078,O000453,P0080,4,122.07,0.05,463.87
1079,O000454,P0048,3,109.79,0.15,279.96
1080,O000454,P0084,2,461.84,0.05,877.5
1081,O000454,P0064,5,106.18,0.15,451.27
1082,O000455,P0054,2,65.11,0.0,130.22
1083,O000455,P0008,2,2419.94,0.0,4839.88
1084,O000455,P0004,2,362.59,0.0,725.18
1085,O000455,P0022,1,3366.77,0.05,3198.43
1086,O000456,P0087,3,187.15,0.05,533.38
1087,O000457,P0039,1,705.85,0.0,705.85
1088,O000457,P0073,5,72.84,0.05,345.99
1089,O000457,P0040,3,466.18,0.05,1328.61
1090,O000457,P0053,3,68.21,0.0,204.63
1091,O000458,P0020,1,2499.29,0.0,2499.29
1092,O000459,P0013,2,1498.5,0.0,2997.0
1093,O000459,P0054,1,61.81,0.0,61.81
1094,O000459,P0005,1,372.1,0.0,372.1
1095,O000460,P0084,3,455.92,0.0,1367.76
1096,O000460,P0020,2,2258.42,0.0,4516.84
1097,O000460,P0077,2,316.45,0.0,632.9
1098,O000461,P0036,2,265.21,0.05,503.9
1099,O000461,P0003,2,4773.4,0.2,7637.44
1100,O000462,P0054,2,58.99,0.0,117.98
1101,O000463,P0080,5,117.94,0.0,589.7
1102,O000464,P0030,2,2217.93,0.1,3992.27
1103,O000465,P0020,2,2572.14,0.0,5144.28
1104,O000465,P0005,2,378.38,0.0,756.76
1105,O000466,P0032,3,122.45,0.0,367.35
1106,O000466,P0020,1,2614.72,0.15,2222.51
1107,O000466,P0005,3,421.25,0.0,1263.75
1108,O000467,P0039,1,669.64,0.05,636.16
1109,O000467,P0080,3,125.33,0.0,375.99
1110,O000468,P0054,4,61.9,0.0,247.6
1111,O000468,P0013,1,1334.97,0.2,1067.98
1112,O000468,P0020,1,2424.43,0.0,2424.43
1113,O000468,P0055,1,774.51,0.2,619.61
1114,O000469,P0080,1,130.1,0.0,130.1
1115,O000470,P0054,1,62.91,0.0,62.91
1116,O000470,P0034,3,325.21,0.0,975.63
1117,O000471,P0084,3,511.43,0.05,1457.58
1118,O000471,P0021,2,2556.42,0.0,5112.84
1119,O000471,P0087,1,205.87,0.0,205.87
1120,O000472,P0039,2,738.72,0.0,1477.44
1121,O000472,P0086,1,204.42,0.0,204.42
1122,O000472,P0054,5,56.94,0.0,284.7
1123,O000472,P0044,3,967.37,0.2,2321.69
1124,O000473,P0045,1,1014.81,0.1,913.33
1125,O000473,P0080,5,126.61,0.0,633.05
1126,O000473,P0012,5,121.74,0.0,608.7
