order_id,customer_id,order_time,order_status,payment_method,discount_amount,delivery_days
O000388,C01405,2025-03-30 16:35:58,已完成,银行卡,8.15,2
O000389,C01512,2024-07-29 06:50:55,已完成,微信支付,76.61,5
O000390,C01476,2024-09-02 21:57:47,已完成,支付宝,29.99,5
O000391,C01169,2025-03-27 14:15:11,已完成,微信支付,56.82,7
O000392,C00094,2024-11-15 10:07:17,已完成,支付宝,10.28,4
O000393,C01345,2024-05-23 05:15:39,已完成,货到付款,68.43,5
O000394,C00156,2025-04-24 18:15:02,已完成,银行卡,76.73,4
O000395,C01814,2025-06-07 14:18:49,已完成,支付宝,30.63,3
O000396,C01816,2024-01-01 21:55:25,已完成,微信支付,11.58,6
O000397,C01791,2025-02-27 16:12:01,已完成,货到付款,44.61,6
O000398,C00556,2025-03-31 18:25:17,已完成,微信支付,12.94,4
O000399,C01867,2024-09-05 02:21:23,已完成,支付宝,35.37,4
O000400,C00314,2024-09-11 00:16:39,已完成,微信支付,49.81,3
O000401,C01345,2024-08-24 15:11:36,已发货,银行卡,11.14,4
O000402,C00455,2024-12-09 00:59:22,已完成,微信支付,75.84,3
O000403,C01587,2025-08-14 21:37:37,已完成,微信支付,56.45,5
O000404,C00033,2024-12-26 21:06:53,待发货,微信支付,28.9,7
O000405,C01266,2025-12-27 14:39:21,已完成,支付宝,33.26,6
O000406,C00502,2024-10-14 17:36:22,已完成,微信支付,67.85,6
O000407,C00337,2025-06-10 10:21:06,已完成,银行卡,38.08,7
O000408,C00291,2025-03-09 22:47:22,已完成,银行卡,0.0,6
O000409,C01128,2025-07-12 00:48:17,已取消,货到付款,4.97,7
O000410,C01526,2025-10-13 07:47:45,已完成,微信支付,21.71,5
O000411,C00039,2025-02-05 16:38:06,待发货,支付宝,41.48,5
O000412,C00450,2025-01-19 18:26:35,已发货,支付宝,10.87,4
O000413,C00987,2025-11-16 05:12:46,已发货,银行卡,28.5,4
O000414,C01777,2025-11-10 19:02:15,已完成,微信支付,41.6,4
O000415,C01031,2025-12-29 11:55:04,已完成,微信支付,20.88,6
O000416,C01385,2024-05-20 20:50:40,已完成,微信支付,13.17,2
O000417,C00406,2024-01-05 06:12:35,已完成,支付宝,21.47,3
O000418,C01607,2024-11-30 16:48:33,已发货,银行卡,6.61,5
O000419,C00850,2025-06-23 04:02:52,已完成,微信支付,15.67,4
O000420,C00017,2024-03-16 03:14:06,已完成,支付宝,4.88,6
O000421,C00193,2024-10-12 16:09:11,已退款,微信支付,76.2,7
O000422,C01387,2025-04-03 16:20:28,已完成,微信支付,12.88,6
O000423,C01500,2024-06-15 07:19:33,已发货,货到付款,0.1,5
O000424,C00044,2025-06-21 14:30:55,已完成,银行卡,76.59,6
O000425,C01556,2024-06-22 22:27:37,已完成,货到付款,60.69,7
O000426,C01845,2025-09-04 08:06:12,已完成,支付宝,21.36,3
O000427,C01702,2024-09-19 12:08:51,已完成,支付宝,70.31,7
O000428,C01364,2025-04-15 05:49:24,已完成,支付宝,69.73,3
O000429,C01078,2025-03-05 12:32:52,已完成,支付宝,59.28,2
O000430,C00743,2024-08-08 21:55:16,已完成,微信支付,47.38,7
O000431,C01530,2024-12-02 15:07:47,已发货,微信支付,46.78,4
O000432,C01658,2025-09-08 03:18:32,已完成,微信支付,77.51,1
O000433,C01327,2025-03-09 17:09:33,已完成,支付宝,37.21,5
O000434,C01648,2024-03-01 10:55:58,已完成,银行卡,64.69,4
O000435,C01613,2025-06-15 00:09:09,待发货,支付宝,9.0,3
O000436,C01975,2024-06-04 14:48:18,待发货,微信支付,56.07,5
O000437,C00725,2025-01-11 07:11:10,已完成,支付宝,79.17,5
O000438,C00108,2024-12-26 23:43:49,已完成,微信支付,0.8,6
O000439,C01736,2025-01-11 23:27:51,已退款,银行卡,20.63,3
O000440,C01184,2024-02-04 16:58:50,待发货,微信支付,62.8,4
O000441,C01078,2024-07-22 15:04:14,已完成,支付宝,58.7,5
O000442,C01364,2024-02-25 07:19:15,已完成,微信支付,58.74,6
O000443,C01629,2024-11-10 01:43:24,已完成,微信支付,78.6,6
O000444,C00337,2025-05-01 01:54:46,已完成,支付宝,7.67,3
O000445,C00227,2025-05-22 11:32:45,已完成,支付宝,54.01,3
O000446,C01709,2024-03-09 07:05:59,已完成,微信支付,51.29,4
O000447,C01165,2024-04-22 23:37:47,已完成,支付宝,16.46,4
O000448,C01638,2025-05-27 07:28:57,已完成,微信支付,17.03,4
O000449,C00725,2025-02-23 05:46:15,已完成,银行卡,52.02,5
O000450,C01548,2025-08-29 19:33:36,已发货,支付宝,52.36,7
O000451,C01145,2024-06-12 20:53:31,已完成,支付宝,48.01,3
O000452,C00563,2024-04-24 09:07:09,已取消,支付宝,36.95,7
O000453,C00977,2024-10-01 01:37:56,已完成,银行卡,54.98,6
O000454,C00786,2025-05-11 02:44:07,已完成,微信支付,25.75,7
O000455,C00496,2025-01-10 12:24:51,已完成,支付宝,18.86,4
O000456,C01136,2024-04-07 20:28:16,已完成,银行卡,47.63,3
O000457,C00763,2024-03-15 09:41:13,已完成,支付宝,49.38,4
O000458,C01526,2025-06-03 00:27:36,已完成,微信支付,64.98,4
O000459,C00045,2024-08-09 08:23:28,已完成,微信支付,33.29,5
O000460,C01827,2025-06-01 00:34:23,已完成,货到付款,0.0,7
O000461,C00475,2024-08-07 10:48:54,已完成,微信支付,73.42,5
O000462,C01501,2024-08-22 11:08:41,已完成,微信支付,34.05,5
O000463,C01802,2024-06-14 17:52:36,已完成,货到付款,43.41,3
O000464,C00658,2025-12-21 01:12:47,已完成,银行卡,72.82,6
O000465,C01785,2024-01-19 11:05:48,已完成,支付宝,24.02,7
O000466,C01526,2024-04-29 04:10:10,已完成,微信支付,57.81,7
O000467,C00337,2025-08-31 11:04:26,已完成,支付宝,46.18,6
O000468,C00725,2024-05-07 23:57:54,已完成,银行卡,33.12,2
O000469,C01266,2024-07-28 17:17:48,已完成,微信支付,69.14,7
O000470,C01842,2024-07-15 20:46:03,已完成,微信支付,12.54,1
O000471,C00575,2025-06-10 00:10:14,已完成,银行卡,2.83,4
O000472,C00122,2024-11-08 18:31:15,已完成,支付宝,16.57,5
O000473,C00433,2025-09-04 20:25:30,待发货,支付宝,70.1,4
O000474,C01198,2025-07-02 16:39:48,已完成,银行卡,27.49,4
O000475,C00541,2025-02-23 18:59:28,待发货,支付宝,54.72,7
O000476,C01324,2024-07-06 01:38:11,已完成,货到付款,18.47,3
O000477,C00989,2025-07-31 17:42:33,已退款,微信支付,39.27,3
O000478,C00774,2025-09-23 20:15:13,已完成,支付宝,41.83,7
O000479,C00908,2025-08-31 05:07:40,已完成,支付宝,19.63,1
O000480,C01905,2024-02-26 11:05:58,已完成,支付宝,30.99,5
O000481,C00074,2025-06-10 10:18:37,已取消,微信支付,20.94,3
O000482,C00592,2025-06-12 02:33:54,已完成,支付宝,8.05,6
O000483,C01956,2025-11-16 03:03:32,已完成,支付宝,34.53,7
O000484,C00382,2024-07-15 07:15:48,已完成,微信支付,45.09,7
O000485,C00563,2025-07-27 02:37:56,已完成,支付宝,7.2,6
O000486,C01128,2025-06-07 12:52:10,已完成,支付宝,28.63,5
O000487,C01669,2025-10-04 01:59:39,已完成,支付宝,37.02,7
O000488,C01544,2025-06-08 00:14:15,已完成,支付宝,74.6,4
O000489,C00801,2025-09-13 15:06:05,已完成,微信支付,48.83,4
O000490,C00100,2024-09-29 06:34:14,已完成,微信支付,75.38,3
O000491,C01448,2024-05-21 09:56:08,已完成,银行卡,41.95,6
O000492,C01238,2024-10-02 08:25:11,已完成,银行卡,64.26,3
O000493,C01983,2025-08-16 11:54:00,已完成,支付宝,7.7,4
O000494,C00475,2024-05-02 11:44:58,已完成,支付宝,45.15,5
O000495,C00300,2025-05-11 03:53:26,已完成,微信支付,28.23,4
O000496,C00592,2025-12-24 00:57:09,已完成,支付宝,58.27,4
O000497,C01229,2025-10-18 10:06:20,已取消,支付宝,70.21,3
O000498,C00776,2025-06-01 13:24:44,已完成,支付宝,56.98,2
O000499,C01061,2025-07-31 18:02:37,已完成,微信支付,7.06,7
O000500,C01714,2024-04-21 04:02:03,已完成,微信支付,49.68,2
O000501,C01356,2025-01-24 02:28:08,已完成,货到付款,59.53,7
O000502,C00958,2025-02-23 14:39:32,已完成,支付宝,2.39,3
O000503,C01815,2025-07-25 21:53:58,已完成,银行卡,13.58,4
O000504,C00473,2024-07-29 05:07:04,已完成,支付宝,54.42,5
O000505,C00433,2024-04-13 02:01:51,已完成,银行卡,25.19,4
O000506,C00725,2025-06-10 09:06:03,已完成,微信支付,4.97,5
O000507,C00527,2025-01-17 13:55:29,已完成,微信支付,71.15,5
O000508,C01501,2025-09-05 14:39:13,已完成,支付宝,76.17,5
O000509,C00026,2025-01-05 02:28:25,已完成,支付宝,29.88,3
O000510,C00554,2025-09-08 15:06:55,已完成,微信支付,79.43,4
O000511,C00774,2025-02-01 08:22:12,已完成,支付宝,68.53,6
O000512,C00643,2025-07-25 00:07:38,已完成,微信支付,44.47,6
O000513,C01983,2025-06-17 22:01:19,已完成,微信支付,59.78,5
O000514,C01176,2024-07-17 12:26:39,已完成,货到付款,74.9,6
O000515,C01956,2024-08-18 07:30:03,已发货,支付宝,58.19,2
O000516,C01690,2025-10-22 19:27:17,已完成,微信支付,27.0,7
O000517,C00227,2024-06-23 19:52:57,待发货,微信支付,15.44,7
O000518,C01771,2025-06-10 04:54:43,已退款,银行卡,34.54,5
O000519,C01370,2024-05-12 23:07:56,已完成,货到付款,14.93,3
O000520,C01229,2025-07-07 12:16:40,已完成,未知,1.72,4
O000521,C01548,2024-06-19 06:30:11,已完成,支付宝,36.48,5
O000522,C01697,2025-04-12 10:24:27,已完成,支付宝,26.34,4
O000523,C01166,2025-03-21 04:26:52,已完成,微信支付,7.62,4
O000524,C00011,2024-06-12 20:42:40,已完成,支付宝,69.72,5
O000525,C00341,2025-01-16 06:10:31,已完成,微信支付,9.84,4
O000526,C00479,2025-10-05 10:49:52,已取消,微信支付,50.43,7
O000527,C01385,2025-06-04 01:15:06,已完成,支付宝,45.55,4
O000528,C01648,2025-12-27 22:20:57,已完成,微信支付,78.32,4
O000529,C01858,2025-07-26 07:13:07,已退款,支付宝,20.31,4
O000530,C00044,2025-05-15 15:37:59,已发货,微信支付,18.84,2
O000531,C01050,2025-03-21 08:41:48,已完成,支付宝,50.18,3
O000532,C00086,2025-11-12 13:37:29,已完成,货到付款,44.66,5
O000533,C01957,2025-02-19 13:29:28,已完成,支付宝,64.94,2
O000534,C01983,2024-11-04 07:18:01,已完成,支付宝,13.85,5
O000535,C01601,2025-08-30 10:41:19,已完成,支付宝,24.05,5
O000536,C00215,2025-11-14 14:07:13,已完成,银行卡,0.4,2
O000537,C00496,2025-01-03 05:18:42,待发货,支付宝,57.73,4
O000538,C01562,2024-05-06 03:40:11,已完成,微信支付,26.04,3
O000539,C01031,2025-04-22 04:41:48,已完成,微信支付,18.89,5
O000540,C00471,2025-06-28 09:16:18,已完成,支付宝,48.39,6
O000541,C01756,2024-10-12 05:20:51,已完成,支付宝,20.14,2
O000542,C01976,2025-07-02 06:19:21,待发货,微信支付,4.54,4
O000543,C00182,2025-02-22 16:53:45,已完成,支付宝,18.9,4
O000544,C01229,2024-08-12 16:34:40,已完成,支付宝,67.98,4
O000545,C00904,2025-05-06 22:07:59,已完成,支付宝,47.63,3
O000546,C00786,2024-10-27 18:09:31,已发货,支付宝,37.69,5
O000547,C00044,2025-07-27 10:04:21,已完成,微信支付,39.31,4
O000548,C00201,2024-01-04 22:14:38,已完成,支付宝,79.76,3
O000549,C00726,2025-08-18 22:13:01,已完成,支付宝,2.52,6
O000550,C00349,2024-08-16 05:26:58,已完成,货到付款,12.9,7
O000551,C00704,2025-12-03 04:44:40,已取消,支付宝,69.24,5
O000552,C00637,2025-07-09 21:52:02,已完成,微信支付,42.79,6
O000553,C01474,2024-06-30 21:33:10,已完成,支付宝,79.6,7
O000554,C01201,2025-12-18 20:46:00,已取消,银行卡,54.71,5
O000555,C00025,2025-01-25 11:39:40,已完成,支付宝,57.87,2
O000556,C01476,2025-02-15 20:19:39,已完成,微信支付,46.38,7
O000557,C00977,2025-11-01 18:36:09,已完成,微信支付,1.39,5
O000558,C00124,2025-11-04 17:18:32,已退款,支付宝,72.64,2
O000559,C00936,2025-06-10 14:18:29,已退款,支付宝,41.84,5
O000560,C00017,2025-12-18 06:59:28,已完成,微信支付,0.72,4
O000561,C00588,2024-09-02 17:54:37,已完成,支付宝,16.79,5
O000562,C00789,2024-06-24 21:39:51,已完成,货到付款,0.0,3
O000563,C01737,2024-02-03 21:35:54,已完成,微信支付,22.89,6
O000564,C00908,2024-09-17 14:41:09,已完成,支付宝,2.22,4
O000565,C00170,2025-04-18 00:45:56,待发货,货到付款,22.42,2
O000566,C00430,2024-08-15 17:03:34,已完成,货到付款,71.7,1
O000567,C01277,2025-04-02 06:21:10,已完成,微信支付,47.11,4
O000568,C00185,2024-02-22 04:06:55,已完成,微信支付,26.16,3
O000569,C01407,2024-09-24 01:31:22,已完成,支付宝,7.05,2
O000570,C00310,2025-07-02 03:17:26,已完成,未知,60.1,4
O000571,C00337,2024-04-11 11:19:58,已完成,支付宝,57.47,6
O000572,C00270,2025-06-15 06:50:34,已完成,支付宝,0.19,5
O000573,C00763,2025-07-12 09:12:08,已退款,支付宝,79.47,7
O000574,C01551,2025-03-25 12:54:04,已完成,支付宝,21.25,7
O000575,C01932,2025-10-11 12:25:49,已完成,银行卡,20.99,6
O000576,C01530,2025-11-28 09:11:20,已完成,支付宝,24.08,5
O000577,C00033,2024-02-08 10:08:05,已完成,支付宝,76.94,6
O000578,C01777,2025-06-04 21:42:02,已完成,微信支付,67.29,4
O000579,C00916,2024-06-27 06:54:56,已完成,银行卡,50.98,5
O000580,C00869,2024-11-07 00:52:34,已完成,支付宝,39.54,4
O000581,C00028,2025-05-02 19:10:31,已完成,微信支付,26.16,7
O000582,C00022,2025-06-15 01:52:35,已发货,微信支付,26.81,5
O000583,C00134,2025-09-03 18:13:25,已完成,支付宝,26.05,5
O000584,C00262,2025-06-13 07:27:57,已完成,微信支付,69.01,7
O000585,C00516,2025-07-21 20:00:36,已完成,银行卡,54.51,4
O000586,C01501,2025-04-15 04:15:38,已完成,微信支付,32.54,6
O000587,C01289,2024-04-21 03:19:53,待发货,支付宝,79.48,3
O000588,C00227,2024-01-25 09:57:00,已取消,微信支付,14.2,5
O000589,C01375,2025-02-21 10:16:19,已完成,支付宝,6.13,3
O000590,C01886,2025-06-16 17:16:49,已完成,银行卡,29.45,3
O000591,C00433,2024-04-15 15:16:05,已完成,微信支付,78.55,4
O000592,C01867,2024-11-21 23:15:19,已发货,微信支付,1.92,5
O000593,C00789,2024-07-10 16:32:09,待发货,微信支付,6.48,6
O000594,C01648,2025-03-23 04:12:42,已完成,微信支付,27.32,3
O000595,C00017,2024-10-28 02:17:50,已完成,支付宝,78.99,3
O000596,C00563,2024-06-11 06:31:15,已完成,微信支付,27.48,2
O000597,C00953,2024-01-06 23:45:41,已完成,支付宝,54.25,4
O000598,C00789,2024-08-27 18:06:45,已完成,支付宝,69.12,5
O000599,C00725,2025-02-09 17:20:54,已完成,银行卡,53.64,4
O000600,C00894,2025-11-09 06:34:55,已完成,微信支付,7.19,6
O000601,C00033,2024-06-20 11:55:27,已完成,银行卡,11.88,3
O000602,C01313,2025-02-05 16:56:04,已完成,货到付款,20.71,5
O000603,C01736,2025-03-23 22:52:44,已完成,支付宝,63.68,5
O000604,C01547,2025-05-19 14:30:32,已完成,支付宝,64.15,7
O000605,C00610,2024-09-02 00:05:27,已完成,支付宝,13.62,5
O000606,C00449,2024-04-07 20:57:32,已完成,微信支付,30.33,2
O000607,C00170,2025-11-05 22:37:38,已完成,货到付款,11.18,4
O000608,C00475,2025-11-26 00:54:17,已完成,货到付款,37.85,4
O000609,C01165,2024-12-01 09:55:19,已完成,微信支付,29.14,4
O000610,C01867,2025-04-02 23:47:20,已完成,微信支付,79.37,5
O000611,C01031,2024-02-03 22:25:29,已取消,微信支付,31.1,6
O000612,C00725,2024-02-21 23:36:40,已完成,未知,4.0,5
O000613,C00122,2024-03-19 23:41:02,已完成,银行卡,41.64,6
O000614,C01236,2025-06-26 00:52:17,已取消,微信支付,72.57,3
O000615,C01337,2024-06-20 03:13:43,已完成,支付宝,29.56,6
O000616,C00090,2024-06-05 11:33:01,已完成,银行卡,65.48,6
O000617,C01145,2024-01-10 14:35:47,已发货,微信支付,33.34,3
O000618,C00207,2024-01-27 09:12:46,已完成,支付宝,45.47,3
O000619,C00475,2024-11-06 06:24:19,已发货,未知,40.19,2
O000620,C00033,2025-03-03 06:55:37,已完成,微信支付,69.93,4
O000621,C01587,2025-04-01 14:00:29,已完成,支付宝,45.44,3
O000622,C00554,2024-12-18 23:30:15,待发货,微信支付,30.33,3
O000623,C00407,2024-12-19 19:36:08,已完成,支付宝,61.36,4
O000624,C00017,2025-07-06 04:54:57,已完成,微信支付,4.03,4
O000625,C00142,2024-08-03 03:17:51,已完成,银行卡,21.8,2
O000626,C01957,2024-06-27 06:23:53,已完成,支付宝,22.91,5
O000627,C01448,2025-09-14 17:04:08,已完成,货到付款,45.51,4
O000628,C01551,2025-06-07 00:20:57,已完成,支付宝,66.73,5
O000629,C01694,2025-01-01 16:59:37,已完成,支付宝,44.31,3
O000630,C00235,2024-07-24 13:45:30,已退款,微信支付,36.67,6
O000631,C00031,2024-05-06 15:25:20,已完成,支付宝,5.22,3
O000632,C00398,2024-02-11 20:38:14,已完成,支付宝,77.6,6
O000633,C00122,2025-09-13 14:57:19,已完成,支付宝,23.64,3
O000634,C01894,2025-04-12 14:26:10,已完成,支付宝,10.37,2
O000635,C01814,2024-02-20 11:17:47,已完成,微信支付,66.63,6
O000636,C00563,2024-05-22 15:52:56,已完成,微信支付,71.23,6
O000637,C00263,2024-07-27 09:51:58,已完成,微信支付,23.89,3
O000638,C00475,2024-07-15 01:30:53,待发货,微信支付,43.89,3
O000639,C00457,2025-03-09 00:00:07,已完成,支付宝,0.0,3
O000640,C01237,2024-11-03 17:00:44,已完成,支付宝,1.74,4
O000641,C00260,2025-10-07 15:07:51,已完成,支付宝,78.95,4
O000642,C01080,2025-06-17 09:41:30,待发货,未知,25.92,3
O000643,C00761,2025-11-01 17:10:33,已完成,支付宝,38.38,7
O000644,C01385,2025-09-21 11:03:23,已完成,微信支付,4.05,4
O000645,C00953,2025-11-05 06:40:49,已完成,微信支付,3.76,4
O000646,C01031,2025-12-19 14:28:42,已完成,银行卡,8.93,5
O000647,C01787,2024-08-20 09:31:37,已完成,支付宝,25.69,6
O000648,C01899,2024-06-14 23:11:00,已完成,微信支付,73.72,6
O000649,C01337,2024-05-26 17:12:57,已发货,微信支付,41.23,4
O000650,C01283,2025-05-05 17:14:31,已完成,支付宝,26.06,5
O000651,C01704,2025-06-04 16:38:57,已发货,支付宝,36.09,5
O000652,C00547,2024-03-29 16:58:40,已取消,微信支付,21.2,5
O000653,C00433,2025-08-20 18:54:31,已完成,支付宝,49.92,6
O000654,C01065,2025-07-25 10:06:45,已完成,微信支付,40.57,1
O000655,C01581,2025-05-05 19:40:14,已完成,支付宝,30.28,2
O000656,C01327,2024-11-28 00:45:27,已完成,支付宝,54.89,5
O000657,C01364,2024-05-18 15:02:01,已完成,银行卡,31.33,4
O000658,C01203,2025-01-30 12:38:44,已完成,微信支付,64.52,3
O000659,C01166,2024-05-22 00:26:19,已完成,微信支付,47.87,4
O000660,C00447,2025-04-20 15:11:05,待发货,微信支付,16.17,6
O000661,C01181,2024-08-18 00:47:47,已完成,未知,13.06,5
O000662,C01663,2024-07-04 16:56:13,已完成,微信支付,20.48,3
O000663,C00835,2024-12-04 12:35:13,已完成,微信支付,73.46,3
O000664,C01364,2025-04-02 14:12:08,已完成,银行卡,65.87,7
O000665,C00270,2024-10-06 14:25:36,已发货,银行卡,77.78,4
O000666,C00645,2025-12-07 07:30:20,已完成,支付宝,59.55,6
O000667,C00033,2024-01-07 14:54:34,已完成,微信支付,73.16,6
O000668,C00541,2025-11-02 05:47:20,已完成,支付宝,28.43,3
O000669,C00911,2024-01-01 18:40:45,已完成,支付宝,49.59,4
O000670,C00554,2024-06-16 02:45:22,已发货,支付宝,31.32,7
O000671,C01327,2025-12-29 03:41:47,已退款,微信支付,69.19,3
O000672,C01441,2025-06-20 16:19:27,已完成,银行卡,79.76,3
O000673,C00094,2025-05-16 01:08:00,已完成,微信支付,59.64,7
O000674,C00083,2025-06-19 23:50:26,已完成,微信支付,62.52,4
O000675,C00553,2024-11-07 00:33:14,已完成,微信支付,70.48,6
O000676,C00151,2025-07-26 12:57:29,已完成,微信支付,7.63,4
O000677,C01812,2024-05-19 23:40:07,已完成,货到付款,38.54,7
O000678,C00044,2025-08-01 16:28:45,已完成,支付宝,58.6,3
O000679,C01501,2025-11-13 15:38:37,已完成,银行卡,48.4,3
O000680,C00725,2025-09-17 16:39:08,已完成,货到付款,43.23,3
O000681,C00227,2025-06-27 16:58:58,已完成,支付宝,30.87,4
O000682,C00475,2025-05-20 03:21:21,已完成,银行卡,17.64,5
O000683,C00190,2025-02-13 07:22:12,已完成,银行卡,73.79,4
O000684,C00170,2024-11-01 04:21:00,已完成,微信支付,58.73,2
O000685,C01518,2025-09-23 05:06:14,已完成,微信支付,49.08,6
O000686,C00725,2025-05-18 04:28:01,已完成,支付宝,6.83,5
O000687,C00022,2024-11-27 15:26:28,已完成,支付宝,8.93,5
O000688,C01648,2025-07-26 22:11:36,已完成,支付宝,34.59,5
O000689,C00496,2024-02-28 13:48:22,已完成,微信支付,10.06,4
O000690,C01229,2025-08-15 00:41:52,待发货,银行卡,11.91,5
O000691,C00227,2025-08-13 16:14:57,已完成,支付宝,6.51,5
O000692,C00451,2024-06-21 12:09:18,已完成,微信支付,23.52,1
O000693,C00725,2024-02-11 18:37:38,已完成,支付宝,0.89,3
O000694,C01383,2025-06-15 09:00:24,已完成,银行卡,58.58,3
O000695,C01405,2024-06-10 10:09:16,已完成,微信支付,47.95,4
O000696,C00867,2025-12-29 15:26:12,已完成,微信支付,40.61,6
O000697,C01145,2024-01-11 16:59:31,已完成,支付宝,78.95,7
O000698,C00286,2024-06-22 05:04:08,待发货,支付宝,38.55,2
O000699,C00085,2024-02-16 14:31:40,已完成,微信支付,69.57,5
O000700,C01031,2025-07-25 23:33:53,已完成,银行卡,15.15,1
O000701,C00831,2025-04-01 01:15:22,已完成,微信支付,21.18,2
